Date;Type;Merchant/Description;Debit/Credit;Balance;
04/05/2023;CARD PAYMENT;**** ****** ******* **** ***** ***** ** **********;-£8.45;+£2420.84;
03/05/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£55.91;+£2429.29;
03/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£1.25;+£2485.20;
03/05/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£17.50;+£2486.45;
02/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.40;+£2503.95;
02/05/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£32.38;+£2506.35;
02/05/2023;DD;DIRECT DEBIT PAYMENT TO UNIHOMES REF *XVQBDR, MANDATE NO ****;-£100.16;+£2538.73;
01/05/2023;FAST PAYMENT;****** ******** ******* ******** **** ******** *;+£16.00;+£2638.89;
01/05/2023;PAYMENTS;**** ******* *** ****** ******* ** **** * * ******* ********* ******** * ******* ** **;-£3.50;+£2622.89;
01/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£8.45;+£2626.39;
01/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£3.00;+£2634.84;
30/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£1.20;+£2637.84;
30/04/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.00;+£2639.04;
30/04/2023;CARD PAYMENT;**** ******* **** ***** ***** ** **********;-£6.57;+£2640.04;
30/04/2023;CARD PAYMENT;**** ******* **** ***** ***** ** **********;-£4.00;+£2646.61;
30/04/2023;CARD PAYMENT;**** ******* **** ***** ***** ** **********;-£2.00;+£2650.61;
29/04/2023;CARD PAYMENT;********* **** **** ***** ***** ** **********;-£7.66;+£2652.61;
29/04/2023;CARD PAYMENT;******** *** **** *** **** ***** ***** ** **********;-£2.00;+£2660.27;
29/04/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£55.09;+£2662.27;
29/04/2023;CARD PAYMENT;****** ******* **** ***** ***** ** **********;-£1.70;+£2717.36;
29/04/2023;FAST PAYMENT;****** ******** ******* ******** **** ******** *;+£27.54;+£2719.06;
28/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£6.50;+£2691.52;
28/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£7.10;+£2698.02;
28/04/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£4.00;+£2705.12;
28/04/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£2.80;+£2709.12;
28/04/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£1.00;+£2711.92;
28/04/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.72;+£2712.92;
28/04/2023;PAYMENTS;******** ***** *** ****** ******* ** **** ****** *** ********* **** ******* * ******* ** *;-£550.00;+£2715.64;
28/04/2023;CREDIT IN;**** **** ****** *** ******** ******** **********;+£246.60;+£3265.64;
27/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£5.85;+£3019.04;
27/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£5.85;+£3024.89;
27/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£3.00;+£3030.74;
27/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£3.00;+£3033.74;
27/04/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.00;+£3036.74;
27/04/2023;CARD PAYMENT;**** ******* ** ************ *********   ** **********;-£5.95;+£3038.74;
27/04/2023;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£4.49;+£3044.69;
26/04/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£0.55;+£3049.18;
26/04/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£2.00;+£3049.73;
26/04/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£3.49;+£3051.73;
26/04/2023;CARD PAYMENT;***** **** ***** ***** ** **********;-£8.25;+£3055.22;
25/04/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£0.55;+£3063.47;
25/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£3.00;+£3064.02;
25/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£3.00;+£3067.02;
25/04/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£0.55;+£3070.02;
25/04/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£7.15;+£3070.57;
25/04/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£14.12;+£3077.72;
25/04/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£15.50;+£3091.84;
24/04/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£5.98;+£3107.34;
24/04/2023;CREDIT IN;**** **** ****** *** *** ************** ***********;+£3124.60;+£3113.32;
23/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£6.75;-£11.28;
23/04/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£1.50;-£4.53;
23/04/2023;PAYMENTS;**** ******* *** ****** ******* ** **** * * ******* ********* ******** * ******* ** **;-£26.50;-£3.03;
23/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£7.55;+£23.47;
22/04/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£22.25;+£31.02;
22/04/2023;CARD PAYMENT;**** ****** **** **** ***** ***** ** **********;-£26.42;+£53.27;
21/04/2023;FAST PAYMENT;****** ******** ******* ************ **** ****** *******;+£50.00;+£79.69;
21/04/2023;CARD PAYMENT;***** ***** **** ***** ***** ** **********;-£12.21;+£29.69;
20/04/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£39.39;+£41.90;
20/04/2023;FAST PAYMENT;****** ******** ******* ************ **** ****** *******;+£100.00;+£81.29;
20/04/2023;FAST PAYMENT;****** ******** ******* ******** **** ******** *;+£20.00;-£18.71;
20/04/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£0.18;-£38.71;
19/04/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.39;-£38.53;
18/04/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£1.49;-£36.14;
18/04/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£0.60;-£34.65;
18/04/2023;CARD PAYMENT;**** ******* ** **************   ** **********;-£12.00;-£34.05;
18/04/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£0.60;-£22.05;
18/04/2023;FAST PAYMENT;****** ******** ******* ******** **** ******** *;+£18.00;-£21.45;
18/04/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£4.00;-£39.45;
18/04/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.59;-£35.45;
18/04/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£15.50;-£33.86;
17/04/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£9.77;-£18.36;
16/04/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£19.66;-£8.59;
16/04/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£2.60;+£11.07;
16/04/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.60;+£13.67;
15/04/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£14.81;+£17.27;
14/04/2023;FAST PAYMENT;****** ******** ******* *********** **** * *******;+£50.00;+£32.08;
14/04/2023;CARD PAYMENT;**** ***** **** ***** ***** ** **********;-£24.25;-£17.92;
14/04/2023;PAYMENTS;******** ***** *** ****** ******* ** ******** ******* ********* ******* * ******* ** ****;-£3.00;+£6.33;
13/04/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.60;+£9.33;
13/04/2023;CARD PAYMENT;********** ******** ** **** ***** ***** ** **********;-£2.10;+£12.93;
13/04/2023;FAST PAYMENT;****** ******** ******* ************ **** ****** *******;+£70.00;+£15.03;
13/04/2023;CARD PAYMENT;******** **** ***** ***** ** **********;-£2.00;-£54.97;
13/04/2023;CARD PAYMENT;******* **** **** ***** ***** ** **********;-£6.50;-£52.97;
13/04/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£23.80;-£46.47;
12/04/2023;PAYMENTS;**** ******* *** ****** ******* ** **** * * ******* ********* ******** * ******* ** **;-£12.00;-£22.67;
12/04/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£6.25;-£10.67;
12/04/2023;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£3.50;-£4.42;
12/04/2023;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£3.75;-£0.92;
12/04/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£8.00;+£2.83;
11/04/2023;CARD PAYMENT;************* *** **** **** ***** ***** ** **********;-£0.75;+£10.83;
11/04/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£2.90;+£11.58;
10/04/2023;FAST PAYMENT;****** ******** ******* ************ **** ****** *******;+£30.00;+£14.48;
10/04/2023;PAYMENTS;**** ******* *** ****** ******* ** **** ******** * ********* ** **** * ******* ** **;-£30.00;-£15.52;
10/04/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.25;+£14.48;
09/04/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£6.69;+£16.73;
09/04/2023;CARD PAYMENT;***** ***** **** ***** ***** ** **********;-£3.60;+£23.42;
08/04/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£4.57;+£27.02;
08/04/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£5.79;+£31.59;
08/04/2023;CARD PAYMENT;***** *** **** ***** ***** ** **********;-£16.00;+£37.38;
08/04/2023;CARD PAYMENT;***** *** **** ***** ***** ** **********;-£8.00;+£53.38;
08/04/2023;CARD PAYMENT;***** *** **** ***** ***** ** **********;-£8.00;+£61.38;
08/04/2023;CARD PAYMENT;***** *** **** ***** ***** ** **********;-£8.00;+£69.38;
08/04/2023;FAST PAYMENT;****** ******** ******* ************ **** ******** *;+£50.00;+£77.38;
06/04/2023;CARD PAYMENT;****** ******* **** ***** ***** ** **********;-£2.30;+£27.38;
06/04/2023;CARD PAYMENT;*** **** **** **** ***** ***** ** **********;-£28.25;+£29.68;
06/04/2023;FAST PAYMENT;****** ******** ******* ********** **** ******** *;+£25.00;+£57.93;
06/04/2023;CARD PAYMENT;**** **** **** ***** ***** ** **********;-£7.00;+£32.93;
06/04/2023;CARD PAYMENT;***** ***** **** ***** ***** ** **********;-£18.81;+£39.93;
05/04/2023;CARD PAYMENT;**** ******* **** ***** ***** ** **********;-£8.34;+£58.74;
05/04/2023;CARD PAYMENT;*** ****** ***** **** ***** ***** ** **********;-£35.00;+£67.08;
05/04/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£0.84;+£102.08;
05/04/2023;CARD PAYMENT;***** **** ***** ***** ** **********;-£10.50;+£102.92;
05/04/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£15.50;+£113.42;
05/04/2023;CARD PAYMENT;**** ******* ** ******************   ** **********;-£1.59;+£128.92;
04/04/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£2.40;+£130.51;
04/04/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£15.26;+£132.91;
04/04/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£14.50;+£148.17;
04/04/2023;CARD PAYMENT;********* ****** *** **** ***** ***** ** **********;-£10.48;+£162.67;
04/04/2023;CARD PAYMENT;****** ******* **** ***** ***** ** **********;-£2.30;+£173.15;
04/04/2023;CARD PAYMENT;*********** **** ***** ***** ** **********;-£9.99;+£175.45;
04/04/2023;CARD PAYMENT;**** **** **** ***** ***** ** **********;-£3.50;+£185.44;
03/04/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£9.99;+£188.94;
03/04/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£5.09;+£198.93;
03/04/2023;DD;DIRECT DEBIT PAYMENT TO UNIHOMES REF *XVQBDR, MANDATE NO ****;-£100.16;+£204.02;
02/04/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.38;+£304.18;
02/04/2023;CARD PAYMENT;************* **** ***** ***** ** **********;-£33.98;+£306.56;
02/04/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£28.50;+£340.54;
01/04/2023;CARD PAYMENT;******* ****** ** **** ***** ***** ** **********;-£2.75;+£369.04;
01/04/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£16.58;+£371.79;
01/04/2023;CARD PAYMENT;**** ****** **** **** ***** ***** ** **********;-£20.00;+£388.37;
31/03/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£35.19;+£408.37;
31/03/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£0.55;+£443.56;
31/03/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£2.75;+£444.11;
31/03/2023;CREDIT IN;**** **** ****** *** ******** ******** **********;+£385.31;+£446.86;
30/03/2023;CARD PAYMENT;*** ******* ******* **** ***** ***** ** **********;-£1.20;+£61.55;
30/03/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.00;+£62.75;
29/03/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£4.00;+£64.75;
29/03/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£0.55;+£68.75;
29/03/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£15.50;+£69.30;
28/03/2023;FAST PAYMENT;****** ******** ******* ************ **** ****** *******;+£650.00;+£84.80;
28/03/2023;FAST PAYMENT;****** ******** ******* ************ **** * *******;+£92.50;-£565.20;
28/03/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£4.40;-£657.70;
28/03/2023;CARD PAYMENT;*** ********* *** **** ***** ***** ** **********;-£10.00;-£653.30;
28/03/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£34.10;-£643.30;
28/03/2023;CARD PAYMENT;**** ******* ** ** ******** ******   ** **********;-£82.50;-£609.20;
28/03/2023;CARD PAYMENT;******* **** ***** ***** ** **********;-£44.00;-£526.70;
28/03/2023;PAYMENTS;******** ***** *** ****** ******* ** **** ****** *** ********* **** ******* * ******* ** *;-£550.00;-£482.70;
27/03/2023;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£4.49;+£67.30;
27/03/2023;FAST PAYMENT;****** ******** ******* ************ **** ****** *******;+£50.00;+£71.79;
26/03/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£5.60;+£21.79;
25/03/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£0.55;+£27.39;
25/03/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£0.90;+£27.94;
25/03/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£25.87;+£28.84;
25/03/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.00;+£54.71;
25/03/2023;CARD PAYMENT;**** ******* ** ****** ************   ** **********;-£83.00;+£56.71;
24/03/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.85;+£139.71;
24/03/2023;CARD PAYMENT;********** ** ****** * **** ***** ***** ** **********;-£3.49;+£142.56;
24/03/2023;FAST PAYMENT;****** ******** ******* ********** **** **** ******** *;+£28.00;+£146.05;
24/03/2023;FAST PAYMENT;****** ******** ******* *********** **** ******** *;+£28.00;+£118.05;
23/03/2023;PAYMENTS;**** ******* *** ****** ******* ** **** * * ******* ********* ******** * ******* ** **;-£15.00;+£90.05;
23/03/2023;FAST PAYMENT;****** ******** ******* ************ **** ****** *******;+£100.00;+£105.05;
